# datasets: Transcriptome,Proteome
# conditions: PM,MM,BN,SN,PMN
GENE,FILTERED,Transcriptome_VAR,Transcriptome_MEDIAN,Transcriptome_CLUSTER,Transcriptome:PM_VALUE,Transcriptome:MM_VALUE,Transcriptome:BN_VALUE,Transcriptome:SN_VALUE,Transcriptome:PMN_VALUE,Proteome_VAR,Proteome_MEDIAN,Proteome_CLUSTER,Proteome:PM_VALUE,Proteome:MM_VALUE,Proteome:BN_VALUE,Proteome:SN_VALUE,Proteome:PMN_VALUE
ENSG00000104980,FALSE,19.28302977739231,8.065915004336514,2,1.8091464935558934,0.26370542429239346,-0.3369195605587952,-0.7315787722911471,-1.004353584998346,70.42497831743279,27.146574154379877,6,1.6725140707696817,0.43015995593190476,-0.10698554482447978,-0.911742759417648,-1.0839457224594744
ENSG00000105011,FALSE,35.24139924833767,40.618675917895345,5,0.7559175943590144,-0.2184577474150056,-1.7792053551345783,0.14953044014630826,1.0922150680442626,87.13501011853137,1.99479618386817,6,0.5360754817130117,1.6870714471953843,-0.8622973074735928,-0.36665696866820624,-0.9941926527665897
ENSG00000105053,FALSE,62.01214223764094,51.8936108701937,5,-1.1124735949393005,-0.7052881163379255,-0.38737979665872807,0.5179411568532953,1.6872003510826574,42.90257299797629,13.096270598438855,4,-0.25099143897783355,0.933878368872641,0.27292297123145043,0.8513055778973334,-1.8071154790236001
ENSG00000105063,FALSE,29.25701069673316,64.7875108412836,5,-0.11982404181894843,-1.53843260775394,-0.45413503786799214,0.754924075048412,1.3574676123924725,53.888407054061865,58.94767273778549,5,-0.6094034362491114,-1.3429885186887636,-0.3318457808620843,0.9118834976202095,1.3723542381797427
ENSG00000105122,FALSE,55.56519225209598,51.66233015322347,4,-1.2441921491849932,0.7195468843372032,1.4149462717768608,0.07246290616776663,-0.9627639130968373,79.93639780283318,77.33448973691819,3,-1.9502038545595026,0.15730060889659625,0.3911307569285674,0.5658027146526509,0.8359697740816924
ENSG00000105127,FALSE,16.189650187915582,23.446082682856318,5,-0.47106581584649143,-0.4558783243893663,-0.5050530653307482,-0.5665545838950422,1.9985517894616476,57.15524718126626,13.645562301243134,6,1.652213264447181,0.46245728186019736,-0.12337075616281266,-1.166627701597282,-0.8246720885472772
ENSG00000105135,FALSE,20.121422376409367,4.307603353570396,2,1.8513916117426297,0.1951588656642748,-0.5144723345720492,-0.5470086897286132,-0.9850694531062428,58.976582827406766,44.232437120555076,6,1.3750342071037571,0.8249256685992896,-0.3451659998284738,-1.47030984170366,-0.3844840341708938
ENSG00000105185,FALSE,39.838103498120844,31.193986701358774,6,0.943151918529011,1.1610183496655129,0.09787671090699224,-0.6957979038012982,-1.5062490753002185,40.734316276380454,47.61491760624458,2,1.5026442838549388,-0.478392221788183,-1.4052987377384554,-0.29204179327139684,0.6730884689431057
ENSG00000105193,FALSE,73.63399826539462,74.67476149176062,2,1.768048363316479,-0.10560991025071108,0.025992715498596407,-0.3768955627327336,-1.3115356058316303,90.95114194854004,89.33217692974848,6,1.428643951526836,0.6227173063622129,0.12422632127185407,-0.780241533917736,-1.3953460452431639
ENSG00000105197,FALSE,27.175484244001158,11.650766117374964,2,1.8686283653512723,0.1856845673406961,-0.4734362093524933,-0.793741551930314,-0.7871351714091599,44.52153801676785,23.67736339982654,2,1.7261718319246193,0.34505949947163317,-0.8250115280154167,-1.094325790623909,-0.15189401275696937
ENSG00000105202,FALSE,68.48800231280717,20.208152645273202,2,1.9549606849672634,-0.15304117946048004,-0.51942973307883,-0.46445424474195346,-0.8180355276859992,77.0453888407054,68.02544087886672,6,1.5171223518201,0.640053915915981,-0.020159849783815062,-1.0192905826296534,-1.1177258353226263
ENSG00000105205,FALSE,96.06822781150622,97.16681121711477,4,-0.2055461443639238,0.27217123984809627,1.605655091657765,-0.16261028234639197,-1.5096699047955466,36.33998265394623,95.51893610870194,2,0.5847103745284824,0.7249319871175542,-1.0259440419991186,-1.374688128702571,1.0909898090556531
ENSG00000105220,FALSE,92.28100607111882,94.6516334200636,6,0.898471855907145,1.0820064281812511,0.39370951325837783,-1.031178241743255,-1.3430095556035193,25.93235039028621,99.39288811795316,4,-1.2103041163540187,0.8115133554401454,0.9071218929785885,0.7267879551002092,-1.2351190871648738
ENSG00000105221,FALSE,46.57415437987858,62.09887250650477,5,-0.9059216033141706,-0.896750985483141,-0.2349297968217658,0.23011875725366068,1.8074836283654168,28.302977739230993,26.944203527030933,6,0.6249889819798958,-0.24171299325561546,1.1723444853519382,-1.7694236897699445,0.21380321569367822
ENSG00000105223,FALSE,10.928013876843018,27.059843885516045,6,0.8741744773115667,1.121491704529153,-0.001402074251004845,-0.293737175839793,-1.7005269317499212,89.41890719861232,10.841283607979184,6,1.4617900654726113,0.9073104636537358,-0.46571098838147246,-0.8754552451172234,-1.0279342956276512
ENSG00000105254,FALSE,62.821624747036715,61.02919919051749,4,-1.013412901629377,0.7479799493764684,1.4894856253713986,-0.13990326750329704,-1.0841494056151937,12.575888985255855,63.45764671870483,3,-1.8658371740991027,0.27489268313882537,0.9871034083829394,0.6803386216979616,-0.07649753912064353
ENSG00000105281,FALSE,33.564614050303554,6.418039895923678,2,1.9728795542830702,-0.2971153521346301,-0.48350939785398883,-0.4025406840813646,-0.7897141202130862,78.63544376987569,2.283897080080948,2,1.7637707142341839,0.4662181438152981,-0.679118334352443,-0.8384912183373946,-0.7123793053596444
ENSG00000105287,FALSE,71.35010118531368,49.58080370049147,5,-1.0993565431217087,-0.8109265739323905,-0.3695521439036953,0.6935881069378849,1.5862471540199103,76.32263660017347,40.503035559410236,3,-1.2209415918624769,-1.070111721337091,0.17908389809696856,0.8302812678396819,1.2816881472629034
ENSG00000105323,FALSE,45.21538016767852,76.55391731714369,2,1.5493690328669751,-0.0241912805832079,-1.1469291324628292,-0.9675483389095887,0.5892997190886452,36.05088175773345,85.86296617519514,6,0.8772167107231403,1.2183028861274563,0.1488997324421918,-0.8017812585174868,-1.4426380707753217
ENSG00000105329,FALSE,63.97802833188783,72.56432494940735,3,-1.793295143573651,-0.4065394253615519,0.7798574417737002,0.7451529869452722,0.6748241402162313,74.0676496097138,39.75137322925701,3,-1.8937902962617899,0.536341384119094,0.8329172827498206,-0.12151688322374765,0.6460485126166132
ENSG00000105339,FALSE,95.46111592945938,92.65683723619543,5,-0.9054739036811019,-0.7825808916014,-0.5250626974228367,0.45730964031988613,1.7558078523854523,48.22202948829141,48.74241110147442,3,-1.8327808641110064,0.4433540164334968,-0.023272073821600132,1.178552176454611,0.23414674504451463
ENSG00000105355,FALSE,52.90546400693842,57.502168256721596,5,-0.3931895365203264,-1.040133060480139,-0.7200938103682694,0.39612426419783187,1.7572921431709023,13.616652211621856,93.3506793871061,5,-0.682249242561649,-0.31253666166720095,-1.2313204293622562,0.642451370078887,1.5836549635122192
ENSG00000105357,FALSE,0.2312807169702226,0.491471523561723,2,1.6818900557385987,-1.1881005219087444,0.3723532366061299,-0.08241884491102323,-0.7837239255249611,69.99132697311362,86.20988725065048,3,-1.8896566583527012,-0.1568148843983922,0.6794814305901509,0.6179938817218593,0.7489962304390674
ENSG00000105364,FALSE,7.285342584562012,3.931772188493784,2,1.8698841940569295,0.10427958233365586,-0.37727975724450924,-0.6044064857689578,-0.9924775333771183,68.11217114773056,1.5611448395490026,2,1.489247041975977,0.9003326180669969,-0.8477159370078361,-0.9501666861855079,-0.591697036849608
ENSG00000105372,FALSE,96.9933506793871,93.14830875975716,2,1.9215263152303728,-0.07331950972555296,-0.45933623311605104,-0.4425520186935486,-0.9463185536952203,87.53975137322925,87.2217403873952,6,0.8759429585485999,0.9702994711391099,0.42815812292154676,-0.6265758768690076,-1.6478246757402382
ENSG00000105379,FALSE,34.83665799363978,33.13096270598439,2,1.7424406608757208,0.387722433902941,-0.26935273221717687,-0.8607152949470689,-1.0000950676144167,62.06996241688349,67.36050881757734,6,1.5550998987240316,0.793530948111192,-0.5234959116888951,-0.8339347642064576,-0.9912001709398525
ENSG00000105383,FALSE,41.22578779994218,46.34287366290835,6,0.09778392295036822,1.7743168882830114,0.046259456717660304,-0.9639176546200664,-0.9544426133309769,63.02399537438566,25.70106967331599,5,-0.35814322980458946,-0.9236521448066847,0.3656404557795287,-0.85821226587007,1.7743671847018154
ENSG00000105393,FALSE,49.551893610870195,50.99739809193409,6,0.8582348810419891,1.000732039606897,0.5360046925044097,-0.9664850169943753,-1.42848659615892,72.79560566637757,34.25845620121422,6,0.2675082827305923,1.1840425663499181,-0.05785448273272088,0.4327403697479742,-1.8264367360957636
ENSG00000105401,FALSE,15.900549291702804,72.18849378433073,6,1.2626595498357125,0.5078180284695288,0.1971050367538092,-1.7497125313231268,-0.21787008373591313,15.929459381324081,79.73402717548424,2,1.5303510105922211,-0.5121115671063128,-1.4847315096986373,0.4363869292887664,0.030105136923962397
ENSG00000105402,FALSE,67.10031801098583,57.99363978028332,5,-1.051804985306361,-0.5856993098484273,-0.5120532765715846,0.3754343942373675,1.7741231774890056,0.6360219716681121,90.3440300664932,6,0.751600111960671,0.49230844500090226,0.8403354824313771,-0.2314034076689771,-1.8528406317240318
ENSG00000105404,FALSE,57.58889852558543,57.67562879444926,5,-1.2397499061728126,-0.9213533899397172,0.12389409909889793,0.5069075704711323,1.5303016265424993,76.90083839259901,0.14455044810638912,2,1.8252728745307019,-0.6338468309035263,-0.929360860449663,-0.5603148061069703,0.29824962292944385
ENSG00000105438,FALSE,28.18733738074588,19.745591211332755,6,1.6165467399329134,0.6364877657487231,-0.33106684157807037,-0.8490131726312677,-1.0729544914722986,35.8485111303845,23.879734027175484,2,1.3603314700516473,0.5131033929469949,-0.5041959799309176,-1.6051089998946937,0.23587011682695896
ENSG00000105447,FALSE,11.04365423532813,2.717548424400116,2,1.9662807918320766,-0.2478772912415949,-0.5400901504699501,-0.381324831989765,-0.7969885181307664,71.55247181266262,7.516623301532235,2,1.7399614967979415,-1.1527428103617425,0.3147712588721484,-0.7135250915827901,-0.18846485372554703
ENSG00000105472,FALSE,79.70511708586297,14.773055796472969,2,1.9906078016014854,-0.5447981821272422,-0.48538658128362816,-0.3321082079906941,-0.6283148301999212,58.2827406764961,7.632263660017346,2,1.7907434871234067,-0.9867797610446034,-0.8998062940730454,-0.003358345216253298,0.09920091321049525
ENSG00000105486,FALSE,61.43394044521538,11.882046834345186,2,1.9689648647395317,-0.16923816022376953,-0.5961467790863536,-0.5156432684021929,-0.6879366570272158,97.31136166522116,22.116218560277538,6,1.3541273729982033,0.9711634516408685,-0.4314486627905071,-0.5978411529187935,-1.2960010089297733
ENSG00000105501,FALSE,72.15958369470945,77.73923099161607,3,-1.8163828799556898,-0.19073352265268,0.37284458507251095,1.125306872136073,0.5089649453997868,93.755420641804,48.82914137033825,3,-1.7252816986230233,-0.3636481643926334,0.17936444320719133,1.088520182549616,0.8210452372588549
ENSG00000105514,FALSE,77.13211910956925,79.84966753396935,3,-1.4283165118224563,-0.7839300032433979,0.07982387974422787,0.885406599142879,1.2470160361787486,38.82625036137612,74.55912113327551,3,-1.6597752994254014,-0.13110918727537976,-0.2468344988407057,0.8056932025260494,1.23202578301539
ENSG00000105518,FALSE,37.20728534258456,23.330442324371205,2,1.7897026519933272,0.41214231408983587,-0.6902120649658092,-0.6918108965413657,-0.8198220045759882,38.19022838970801,66.92685747325817,6,1.2797872618320714,0.9167782486924545,-0.016148155132000488,-0.8216090477504766,-1.3588083076420872
ENSG00000105552,FALSE,4.336513443191674,2.0815264527320037,2,1.9273281575696928,-0.10699603195149497,-0.4996449451300225,-0.3844761976088202,-0.9362109828793554,71.78375252963284,23.214801965886096,6,1.161295031562075,0.9008778346398635,0.2847063974350159,-1.2226031596558238,-1.1242761039811358
ENSG00000105568,FALSE,32.2058398381035,65.36571263370917,4,-1.1542061255385887,0.2826419012073268,1.4924657053011015,-1.0745543229316727,0.4536528419618325,27.724775946805433,93.0904885805146,3,-1.4253687433469846,-0.8117823781240855,0.11020518915016321,0.9307351930272828,1.1962107392936603
ENSG00000105576,FALSE,14.36831454177508,18.242266551026308,2,1.9277732531087157,-0.13537697205378385,-0.2582540763710503,-0.6624956750710912,-0.8716465296127921,16.160740098294305,27.81150621566927,5,0.6365858630072153,-0.7270808165355422,-0.9031353445789398,-0.6772393407293503,1.6708696388366517
ENSG00000105607,FALSE,18.184446371783753,18.704827984966755,6,1.2556660849697077,0.7206289454599698,0.33746524049671334,-0.9187934686589488,-1.3949668022674415,90.98005203816132,30.095403295750216,6,1.2496477131676773,0.8026871563709436,0.27849424731155503,-1.157269308030176,-1.1735598088200063
ENSG00000105618,FALSE,19.9479618386817,23.185891876264815,6,1.3778916384355495,0.827995867403567,-0.009624320029017149,-1.0536408181105852,-1.142622367699516,53.74385660595548,26.394911824226654,6,0.6619637496068641,0.7955545264500727,0.9789300662841335,-1.2532431126731156,-1.1832052296679405
ENSG00000105640,FALSE,94.1312518068806,90.02601908065915,2,1.8782663370519295,0.018193914489884538,-0.4120852375186625,-0.42573394449083524,-1.0586410695323154,87.42411101474414,82.24920497253541,6,1.2998249717294714,0.7144992552862901,0.3011271443036135,-1.0381205571012513,-1.2773308142181308
ENSG00000105649,FALSE,1.7346053772766696,1.5611448395490026,5,-0.9194596216969926,-1.0158467409049492,-0.3036403504194692,0.6076087509830008,1.631337962038411,36.282162474703675,48.42440011564036,4,-1.0550538463286392,1.3873851580788144,0.5347794945752321,-1.2398103632865132,0.3726995569610859
ENSG00000105677,FALSE,36.13761202659728,12.749349522983522,2,1.7628582159826727,0.3724026459092386,-0.39293109323180075,-0.669427648978902,-1.0729021196812079,78.08615206707141,10.725643249494073,6,1.4658665612575998,0.8013693122279344,-0.18151787346505477,-1.065039214325664,-1.0206787856948154
ENSG00000105701,FALSE,88.84070540618676,82.56721595836947,5,-0.9454704425777701,-0.9663269035160196,-0.45247720347393733,0.888313122251688,1.4759614273160393,36.83145417750795,44.058976582827405,2,1.367869908916153,-1.1296706291227343,-1.1803961980256092,0.5593409695708031,0.38285594866142697
ENSG00000105723,FALSE,17.02804278693264,29.25701069673316,3,-1.69174136843439,-0.41127044959748305,0.488467351890049,0.34527088611478124,1.2692735800270398,57.24197745013009,34.37409655969933,4,-1.1837503529657432,1.1091434238194864,1.2792214263326616,-0.5449466948688771,-0.6596678023174881
ENSG00000105726,FALSE,16.392020815264527,18.9071986123157,2,1.7601547288435444,0.297158357968864,-0.16763682474858718,-0.9472823183634103,-0.9423939437004096,79.06909511419485,53.396935530500144,6,1.6023973802605807,0.38967461802078357,0.05019897827778814,-0.71087670956709,-1.3313942669920578
ENSG00000105755,FALSE,70.82971957213067,54.81352992194276,6,0.06637246047595273,1.6557152248953786,0.33506603164859966,-0.9145772154166332,-1.1425765016032976,32.32148019658861,80.13876843018214,4,-0.2001653982967275,1.4875138937158896,0.6218008517814523,-0.4358385580790139,-1.473310789121688
ENSG00000105810,FALSE,64.72969066204105,15.84272911246025,2,1.9890361615807246,-0.38913313286267376,-0.5082804683374734,-0.4077141926514645,-0.6839083677291133,96.4729690662041,10.205261636311073,2,1.8168893428369723,0.3041683742386657,-0.49209553791944904,-0.6775909748919273,-0.9513712042642548
ENSG00000105819,FALSE,22.49204972535415,47.788378143972245,6,1.27919517278045,0.939753224752601,-0.019532495128092162,-1.2749605007708675,-0.9244554016340923,69.29748482220295,6.880601329864122,2,1.9143992858813756,0.0720287439962348,-0.6217227430718143,-0.6044494820916915,-0.7602558047141422
ENSG00000105835,FALSE,99.71089910378723,96.29950852847644,5,-0.8197936081535767,-0.8177670632795984,-0.7540979777196131,0.856332518103106,1.535326131049682,99.7398091934085,54.668979473836366,5,-0.6944630267900732,-0.9145900909120723,-0.8218887878659925,1.055774966166429,1.375166939401709
ENSG00000105851,FALSE,74.09655969933507,83.66579936397802,3,-1.837909121650885,0.23535816745403051,1.1022729602121717,0.5867039083523794,-0.08642591436769781,17.98207574443481,53.975137322925704,4,-1.313879532537689,0.7538769066971018,1.351993896985171,0.13498345971189468,-0.9269747308564624
ENSG00000105875,FALSE,17.114773055796473,19.31193986701359,5,-0.11227489802541932,-0.9702415613551527,-1.0636140795073377,0.5199772995907823,1.6261532392971254,88.63833477883782,22.08730847065626,6,1.2357430687952875,1.1030527940806611,-0.3872792875596676,-0.6579376755548251,-1.2935788997614492
ENSG00000105887,FALSE,76.09135588320324,87.25065047701648,5,-1.4480472157047064,-0.6179800142319847,0.07066642947468255,0.4850724326598847,1.5102883678021244,42.873662908355016,89.0430760335357,3,-1.8543032376847222,-0.07274469396444946,0.20285840840835287,0.9818892154222655,0.7423003078185091
ENSG00000105939,FALSE,65.04770164787512,52.12489158716392,5,-0.33517452332951936,-0.8014975339416934,-0.9334442990338142,0.2504402398294449,1.8196761164755815,63.68892743567505,60.740098294304715,6,1.1449854486935362,0.9005853938773077,0.18842185695392374,-0.7004091538045462,-1.5335835457202036
ENSG00000105953,FALSE,52.211621856027755,58.5429314830876,4,-1.1303619588746028,0.49376915670962473,1.5616332708428513,0.09061874225835848,-1.0156592109362321,57.47325816710032,76.98756866146284,6,0.9130921777530981,1.0260486683035372,0.4473878556742285,-1.012196283966341,-1.3743324177645624
ENSG00000105968,FALSE,82.82740676496097,82.27811506215669,6,1.2559817158982574,1.1684969884243392,-0.5722615239407842,-1.010628481159586,-0.8415886992222259,29.025729979762936,12.89389997108991,2,1.3356715596788948,0.7635638180892034,-1.526910154834396,-0.5485736240316189,-0.023751598902071614
ENSG00000106028,FALSE,63.34200636021971,62.705984388551606,6,1.187815987174963,0.8394691366485104,0.26683249814963184,-0.8456476835927234,-1.4484699383803799,73.20034692107545,63.54437698756866,6,1.5534517819861005,0.6551494563226283,-0.14103202345603497,-1.0450870447964018,-1.0224821700562772
ENSG00000106049,FALSE,8.701936976004626,3.353570396068228,2,1.9776683027995425,-0.22165339713457194,-0.6740684602891677,-0.5374017276646597,-0.5445447177111445,72.33304423243712,29.66175195143105,6,1.3688416869036226,0.6106388794727672,0.32001573195444843,-1.08999485070356,-1.2095014476272732
ENSG00000106052,FALSE,83.26105810928014,82.48048568950564,5,-1.0788885396077117,-0.6501036737864041,-0.3271174860085873,0.25586143649742926,1.8002482629052732,74.35675050592657,35.61723041341428,4,0.3214787675505386,0.8695825689070376,0.9429540158166643,-0.36904474014001715,-1.7649706121342186
ENSG00000106066,FALSE,51.69124024284475,13.847932928592078,2,1.811638442061944,-0.7722179939249575,-0.4168524859122474,0.30275351623463026,-0.9253214784593693,96.15495808037005,23.446082682856318,2,1.7628120839397576,0.35966857426761695,-0.35053806462888304,-1.073541098699987,-0.6984014948785046
ENSG00000106105,FALSE,27.464585140213934,35.18357906909512,6,1.6192341035881308,0.4771752639720216,-0.027710732739802194,-1.1045624916284305,-0.96413614319192,7.140792136455623,79.64729690662041,2,1.5088032058195773,-1.6307799592012693,-0.15392027143352047,0.10390018890272149,0.17199683591241338
ENSG00000106144,FALSE,36.629083550159,23.590633130962708,2,1.897757392736876,-0.5816373938098761,-0.9483881797869518,-0.3996914588812198,0.03195963974117079,59.93061578490893,0.2023706273489448,2,1.9012467728412363,-0.6893074601274686,-0.7014999369184071,0.12408203533575099,-0.6345214111311054
ENSG00000106153,FALSE,61.6652211621856,85.89187626481642,6,1.514627334482545,0.46783065812757146,0.20268459157785654,-1.2636464403115006,-0.9214961438764764,81.55536282162474,23.243712055507373,6,1.605334489204511,0.5598483001939827,-0.3386689536078551,-0.5090923460714206,-1.3174214897192384
ENSG00000106244,FALSE,2.2549869904596704,47.26799653078925,2,1.1313218287604212,-1.4395568096720401,-0.9275221896127559,0.7272902094659203,0.5084669610584456,41.023417172593234,50.36137612026597,2,0.8814504720835017,0.11826660038034574,-1.4649748655899328,-0.755974743086251,1.221232536212364
ENSG00000106245,FALSE,64.84533102052616,66.55102630818156,5,-1.2205957768252904,-0.6314266238290235,-0.2772236008945328,0.44504686507061086,1.6841991364782365,28.59207863544377,52.1538016767852,6,0.27900040999545406,1.414793185822508,-0.15278197499882604,-1.6951187761790898,0.15410715535993008
ENSG00000106263,FALSE,71.52356172304134,50.47701647875108,6,1.735949059237016,0.34549516605845104,-0.19405135312460242,-0.7882421029933951,-1.0991507691774702,44.89736918184446,82.27811506215669,6,1.7201021882872831,0.3912842702584727,-0.19142215007557342,-0.8952860598462257,-1.0246782486239567
ENSG00000106268,FALSE,41.977450130095406,14.859786065336802,2,1.9137320221775256,-0.01689760974219789,-0.5028559736381116,-0.45940539846584355,-0.9345730403313722,77.59468054350968,19.369760046256143,6,1.4556697433807508,0.7571550370298458,-0.10622411375894664,-0.8563547807057179,-1.2502458859459367
ENSG00000106348,FALSE,87.13501011853137,82.30702515177796,5,-1.1268766065339744,-0.8898185756696848,-0.32371805183521807,0.9524779028778494,1.387935331161028,29.546111592945937,75.1084128360798,5,0.008258032179021886,-1.518044008485487,-0.6095301131156792,1.25739131324382,0.861924776178301
ENSG00000106355,FALSE,54.52442902572998,22.49204972535415,2,1.7400552380078214,0.40962875384655806,-0.42910086040660333,-0.595639578965188,-1.1249435524825881,46.603064469499856,44.95518936108702,6,1.6710875556822975,0.5418341120025546,-0.374966565154395,-0.7137425982583147,-1.1242125042721915
ENSG00000106399,FALSE,50.88175773344897,22.08730847065626,2,1.9195270977825336,0.049024560738942805,-0.6573552330203595,-0.5524517687492905,-0.7587446567518256,67.38941890719862,78.17288233593524,6,1.0287163185857418,1.0625709856529633,0.23429554315048565,-1.3265342781161784,-0.9990485692730345
ENSG00000106554,FALSE,40.503035559410236,26.423821913847934,6,1.6847308424776366,0.30466187477929785,-0.01958351222170997,-0.7315220218329265,-1.2382871832022995,69.81786643538595,45.47557097427002,6,1.5820265823077344,0.5839486461266098,-0.0951191985615374,-0.9971797378944213,-1.0736762919783749
ENSG00000106605,FALSE,42.96039317721885,20.23706273489448,2,1.9630732283008996,-0.21103995007644252,-0.3936316504671487,-0.5691274919435149,-0.7892741358137929,10.465452442902572,83.98381034981209,6,1.546112370404087,0.836173363686511,-0.6827871242125529,-0.8482287022002014,-0.8512699076779084
ENSG00000106615,FALSE,43.91442613472102,58.74530211043654,6,1.317028491796063,0.9197995925691442,-0.1455250382497149,-1.370807569598075,-0.7204954765174193,19.485400404741256,58.803122289679095,6,1.5596346981335385,0.4949800983433766,0.09362735944563244,-1.0180138237782268,-1.1302283321442441
ENSG00000106628,FALSE,39.8959236773634,4.220873084706563,2,1.983278647327211,-0.4947312129353127,-0.5336296561136148,-0.276023735201703,-0.678894043076581,87.39520092512286,11.188204683434519,2,1.4155496718009355,0.8808162154538457,-1.276449727379556,-0.6982975714724128,-0.3216185884028087
ENSG00000106636,FALSE,46.227233304423244,51.34431916738942,3,-1.457275891417717,-0.6169564710841978,0.41072898718458684,0.14495053436890545,1.518552840948422,40.1561144839549,59.93061578490893,5,-1.286117258799965,-0.5243226142443828,-0.5198920692399972,0.9584331138906705,1.3718988283936928
ENSG00000106638,FALSE,11.535125758889853,11.332755131540909,6,1.71479956500312,0.3479938772800207,-0.10634649437647557,-0.8969498423502539,-1.0594971055564137,94.04452153801677,36.108701936976004,6,1.3278660595422387,0.6627052247652568,0.295568978079476,-0.9228272623779021,-1.3633130000090805
ENSG00000106682,FALSE,21.191095692396647,83.02977739230991,5,0.06622454685671143,0.10801572953696134,0.055952350617460796,-1.6889962346030747,1.4588036075919328,2.8910089621277826,73.34489736918185,2,1.723248818990378,0.21385428996771358,-0.04857498736768228,-1.2597407541452335,-0.6287873674450691
ENSG00000106771,FALSE,24.024284475281874,12.575888985255855,6,1.628896542500174,0.49593236112685035,-0.13620391649066677,-0.7653136175674523,-1.2233113695689044,29.66175195143105,9.45359930615785,5,-0.09672300382231414,-1.6990109557165696,0.13431364236877963,0.23665311451961957,1.424767202650473
ENSG00000106772,FALSE,16.73894189071986,6.273489447817288,4,-0.7366844253223787,1.382192668424623,1.0081724388145534,-0.5412725560254934,-1.1124081258913034,52.26944203527031,40.18502457357618,3,-1.4890858247866599,-0.5246481566946491,1.000252220186875,1.2114715291468137,-0.19798976785240188
ENSG00000106799,FALSE,73.11361665221162,78.57762359063314,4,-1.4279544117673708,0.35103972405233647,1.5483594194827246,0.16996861910024677,-0.6414133508679384,49.78317432784041,2.0237062734894478,6,0.40298714185282086,1.4939294604844053,-1.4954090542299159,0.17932762218383258,-0.5808351702911504
ENSG00000106803,FALSE,49.378433073142524,73.9230991616074,6,1.636738950104114,0.28051017815798185,0.007676421610627034,-0.5210607272311479,-1.403864822641575,91.7895345475571,42.35328129517202,6,1.0326347835013139,1.2407568400504212,-0.13984332573120856,-0.8447183648679898,-1.288829932952549
ENSG00000106853,FALSE,2.9488291413703385,1.503324660306447,2,1.8641184250044343,0.2178263707236725,-0.6552113341280547,-0.5898189825772409,-0.8369144790228117,27.464585140213934,34.2873662908355,6,1.5614884633472654,-0.10750632731322611,0.4794261688425504,-1.4417372462155202,-0.49167105866103317
ENSG00000107020,FALSE,7.372072853425846,16.88349233882625,4,-1.2720494350142246,1.0603880609858702,1.2629320279830136,-0.29123706145452116,-0.7600335925001382,67.64960971379011,14.830875975715525,6,1.3137740404947829,0.22860028869935925,0.4886221613361413,-0.33707555633640385,-1.693920934193885
ENSG00000107021,FALSE,15.466897947383638,20.265972824515757,6,1.3719501270439936,0.7861740748248164,0.04359574489817564,-0.9085097433234866,-1.2932102034435002,16.478751084128362,59.41023417172593,6,1.4655165603799527,0.7302789233074879,-0.04520613810967909,-1.1221617392955665,-1.028427606282195
ENSG00000107099,FALSE,90.14165943914426,89.65018791558253,5,-1.1795746035982801,-0.79832563707592,-0.3260290844427919,0.827203365400366,1.4767259597166262,20.930904885805145,96.24168834923388,3,-1.7159738995530494,-0.4613486623869012,0.3231750982171793,1.0250977978963187,0.8290496658264526
ENSG00000107201,FALSE,74.76149176062445,25.758889852558543,5,-0.9177519997742231,-0.8297274935982499,-0.5977426511859154,0.7471972604633978,1.5980248840949902,80.9771610291992,29.025729979762936,5,-0.7333582724255556,-1.2550353245009747,-0.2689235317852251,1.4940431581636644,0.7632739705480867
ENSG00000107223,FALSE,70.22260769008383,85.37149465163343,6,0.6086840092145427,0.9115300066806844,0.897447416957711,-1.0208658850205605,-1.3967955478323737,10.610002891008962,58.77421220005782,6,0.9097962707995726,1.1998121167758322,-0.8122257041937273,0.13597741707132463,-1.4333601004530236
ENSG00000107262,FALSE,39.28881179531657,45.47557097427002,5,0.5031444824657324,-0.6937871054482129,-0.744340628633709,-0.8120327526704597,1.7470160042866498,40.213934663197456,30.182133564614052,2,1.7708048957358866,0.062434663660184325,0.07147078276834885,-1.0960268757560607,-0.8086834664084237
ENSG00000107341,FALSE,68.95056374674762,35.039028620988724,5,-0.9743398055634336,-0.7339956357921162,-0.5755778804240015,0.6069368375195097,1.676976484260041,37.380745880312226,13.211910956923967,4,-0.3120460920747978,-0.31866503521672485,1.874374839818156,-0.11465877107447472,-1.1290049414522172
ENSG00000107362,FALSE,7.97918473547268,18.675917895345474,2,1.9680605240226918,-0.8088183827646969,-0.5144632215609589,-0.32442213096178907,-0.32035678873524703,16.73894189071986,24.833766984677652,2,0.5564316609764008,-1.5934896421294384,1.435616821770684,-0.27260858715622116,-0.12595025346130623
ENSG00000107554,FALSE,27.34894478172882,18.84937843307314,4,-0.15212331770711918,1.3771476175577937,0.898977270205911,-1.152751731349475,-0.9712498387071112,58.62966175195143,14.773055796472969,4,-0.4691498060417558,1.139733854588582,1.2630631692036487,-0.8771551934777453,-1.0564920242727294
ENSG00000107566,FALSE,76.55391731714369,50.41919629950853,2,1.9661290766086974,-0.31178059524920015,-0.48022298459567436,-0.3449575454943422,-0.8291679512694803,57.328707718993925,61.69413125180688,6,1.6806833846635458,0.5386280774622564,-0.33703815274261806,-0.9336522484727512,-0.9486210609104262
